cod_munic;munic;ano;mes;pop
3300308;Barra do Piraí;2017;12;98505
3300407;Barra Mansa;2017;12;181336
3300456;Belford Roxo;2017;12;501129
3300506;Bom Jardim;2017;12;26859
3300605;Bom Jesus do Itabapoana;2017;12;36450
3300704;Cabo Frio;2017;12;218738
3300803;Cachoeiras de Macacu;2017;12;57678
3300902;Cambuci;2017;12;15279
3301009;Campos dos Goytacazes;2017;12;495761
3301108;Cantagalo;2017;12;19897
3300936;Carapebus;2017;12;15764
3301157;Cardoso Moreira;2017;12;12647
3301207;Carmo;2017;12;18469
3301306;Casimiro de Abreu;2017;12;42539
3300951;Comendador Levy Gasparian;2017;12;8423
3301405;Conceição de Macabu;2017;12;22712
3301504;Cordeiro;2017;12;21482
3301603;Duas Barras;2017;12;11288
3301702;Duque de Caxias;2017;12;900741
3301801;Engenheiro Paulo de Frontin;2017;12;13723
3301850;Guapimirim;2017;12;58626
3301876;Iguaba Grande;2017;12;27280
3301900;Itaboraí;2017;12;235019
3302007;Itaguaí;2017;12;123846
3302056;Italva;2017;12;14886
3302106;Itaocara;2017;12;22924
3302205;Itaperuna;2017;12;101092
3302254;Itatiaia;2017;12;31051
3302270;Japeri;2017;12;102372
3302304;Laje do Muriaé;2017;12;7287
3302403;Macaé;2017;12;247261
3302452;Macuco;2017;12;5492
3302502;Magé;2017;12;240019
3302601;Mangaratiba;2017;12;42946
3302700;Maricá;2017;12;155000
3302809;Mendes;2017;12;18313
3302858;Mesquita;2017;12;173088
3302908;Miguel Pereira;2017;12;25130
3303005;Miracema;2017;12;26819
3303104;Natividade;2017;12;15112
3303203;Nilópolis;2017;12;159971
3303302;Niterói;2017;12;504344
3303401;Nova Friburgo;2017;12;187341
3303500;Nova Iguaçu;2017;12;807075
3303609;Paracambi;2017;12;51017
3303708;Paraíba do Sul;2017;12;43390
3303807;Paraty;2017;12;41944
3303856;Paty do Alferes;2017;12;27277
3303906;Petrópolis;2017;12;301340
3303955;Pinheiral;2017;12;24557
3304003;Piraí;2017;12;28546
3304102;Porciúncula;2017;12;18449
3304110;Porto Real;2017;12;19059
3304128;Quatis;2017;12;13943
3304144;Queimados;2017;12;147002
3304151;Quissamã;2017;12;23831
3304201;Resende;2017;12;128344
3304300;Rio Bonito;2017;12;58915
3304409;Rio Claro;2017;12;18181
3304508;Rio das Flores;2017;12;9083
3304524;Rio das Ostras;2017;12;143147
3304557;Rio de Janeiro;2017;12;6590541
3304607;Santa Maria Madalena;2017;12;10274
3304706;Santo Antônio de Pádua;2017;12;41748
3304805;São Fidélis;2017;12;38079
3304755;São Francisco de Itabapoana;2017;12;41612
3304904;São Gonçalo;2017;12;1061435
3305000;São João da Barra;2017;12;35576
3305109;São João de Meriti;2017;12;465222
3305133;São José de Ubá;2017;12;7028
3305158;São José do Vale do Rio Preto;2017;12;21346
3305208;São Pedro da Aldeia;2017;12;101131
3305307;São Sebastião do Alto;2017;12;9191
3305406;Sapucaia;2017;12;17948
3305505;Saquarema;2017;12;86229
3305554;Seropédica;2017;12;85386
3305604;Silva Jardim;2017;12;21470
3305703;Sumidouro;2017;12;15352
3305752;Tanguá;2017;12;33345
3305802;Teresópolis;2017;12;178071
3305901;Trajano de Moraes;2017;12;10460
3306008;Três Rios;2017;12;80257
3306107;Valença;2017;12;75040
3306156;Varre-Sai;2017;12;10719
3306206;Vassouras;2017;12;36157
3306305;Volta Redonda;2017;12;268033
3300100;Angra dos Reis;2018;1;197513
3300159;Aperibé;2018;1;11452
3300209;Araruama;2018;1;128591
3300225;Areal;2018;1;12307
3300233;Armação dos Búzios;2018;1;32750
3300258;Arraial do Cabo;2018;1;29700
3300308;Barra do Piraí;2018;1;98715
3300407;Barra Mansa;2018;1;181714
3300456;Belford Roxo;2018;1;502199
3300506;Bom Jardim;2018;1;26918
3300605;Bom Jesus do Itabapoana;2018;1;36527
3300704;Cabo Frio;2018;1;219279
3300803;Cachoeiras de Macacu;2018;1;57804
3300902;Cambuci;2018;1;15310
3301009;Campos dos Goytacazes;2018;1;496856
3301108;Cantagalo;2018;1;19937
3300936;Carapebus;2018;1;15804
3301157;Cardoso Moreira;2018;1;12673
3301207;Carmo;2018;1;18510
3301306;Casimiro de Abreu;2018;1;42647
3300951;Comendador Levy Gasparian;2018;1;8440
3301405;Conceição de Macabu;2018;1;22763
3301504;Cordeiro;2018;1;21528
3301603;Duas Barras;2018;1;11312
3301702;Duque de Caxias;2018;1;902690
3301801;Engenheiro Paulo de Frontin;2018;1;13753
3301850;Guapimirim;2018;1;58767
3301876;Iguaba Grande;2018;1;27349
3301900;Itaboraí;2018;1;235545
3302007;Itaguaí;2018;1;124141
3302056;Italva;2018;1;14918
3302106;Itaocara;2018;1;22971
3302205;Itaperuna;2018;1;101312
3302254;Itatiaia;2018;1;31120
3302270;Japeri;2018;1;102599
3302304;Laje do Muriaé;2018;1;7302
3302403;Macaé;2018;1;247885
3302452;Macuco;2018;1;5504
3302502;Magé;2018;1;240539
3302601;Mangaratiba;2018;1;43052
3302700;Maricá;2018;1;155399
3302809;Mendes;2018;1;18351
3302858;Mesquita;2018;1;173450
3302908;Miguel Pereira;2018;1;25182
3303005;Miracema;2018;1;26873
3303104;Natividade;2018;1;15142
3303203;Nilópolis;2018;1;160299
3303302;Niterói;2018;1;505407
3303401;Nova Friburgo;2018;1;187733
3303500;Nova Iguaçu;2018;1;808761
3303609;Paracambi;2018;1;51131
3303708;Paraíba do Sul;2018;1;43484
3303807;Paraty;2018;1;42042
3303856;Paty do Alferes;2018;1;27335
3303906;Petrópolis;2018;1;301961
3303955;Pinheiral;2018;1;24612
3304003;Piraí;2018;1;28611
3304102;Porciúncula;2018;1;18489
3304110;Porto Real;2018;1;19105
3304128;Quatis;2018;1;13975
3304144;Queimados;2018;1;147326
3304151;Quissamã;2018;1;23891
3304201;Resende;2018;1;128629
3304300;Rio Bonito;2018;1;59043
3304409;Rio Claro;2018;1;18220
3304508;Rio das Flores;2018;1;9103
3304524;Rio das Ostras;2018;1;143553
3304557;Rio de Janeiro;2018;1;6604597
3304607;Santa Maria Madalena;2018;1;10295
3304706;Santo Antônio de Pádua;2018;1;41836
3304805;São Fidélis;2018;1;38158
3304755;São Francisco de Itabapoana;2018;1;41696
3304904;São Gonçalo;2018;1;1063757
3305000;São João da Barra;2018;1;35656
3305109;São João de Meriti;2018;1;466175
3305133;São José de Ubá;2018;1;7044
3305158;São José do Vale do Rio Preto;2018;1;21392
3305208;São Pedro da Aldeia;2018;1;101376
3305307;São Sebastião do Alto;2018;1;9210
3305406;Sapucaia;2018;1;17985
3305505;Saquarema;2018;1;86440
3305554;Seropédica;2018;1;85580
3305604;Silva Jardim;2018;1;21513
3305703;Sumidouro;2018;1;15384
3305752;Tanguá;2018;1;33420
3305802;Teresópolis;2018;1;178473
3305901;Trajano de Moraes;2018;1;10482
3306008;Três Rios;2018;1;80428
3306107;Valença;2018;1;75200
3306156;Varre-Sai;2018;1;10744
3306206;Vassouras;2018;1;36235
3306305;Volta Redonda;2018;1;268600
3300100;Angra dos Reis;2018;2;197995
3300159;Aperibé;2018;2;11479
3300209;Araruama;2018;2;128899
3300225;Areal;2018;2;12334
3300233;Armação dos Búzios;2018;2;32832
3300258;Arraial do Cabo;2018;2;29766
3300308;Barra do Piraí;2018;2;98924
3300407;Barra Mansa;2018;2;182091
3300456;Belford Roxo;2018;2;503268
3300506;Bom Jardim;2018;2;26976
3300605;Bom Jesus do Itabapoana;2018;2;36603
3300704;Cabo Frio;2018;2;219821
3300803;Cachoeiras de Macacu;2018;2;57930
3300902;Cambuci;2018;2;15341
3301009;Campos dos Goytacazes;2018;2;497951
3301108;Cantagalo;2018;2;19977
3300936;Carapebus;2018;2;15843
3301157;Cardoso Moreira;2018;2;12698
3301207;Carmo;2018;2;18550
3301306;Casimiro de Abreu;2018;2;42755
3300951;Comendador Levy Gasparian;2018;2;8457
3301405;Conceição de Macabu;2018;2;22813
3301504;Cordeiro;2018;2;21574
3301603;Duas Barras;2018;2;11335
3301702;Duque de Caxias;2018;2;904639
3301801;Engenheiro Paulo de Frontin;2018;2;13782
3301850;Guapimirim;2018;2;58908
3301876;Iguaba Grande;2018;2;27418
3301900;Itaboraí;2018;2;236070
3302007;Itaguaí;2018;2;124436
3302056;Italva;2018;2;14951
3302106;Itaocara;2018;2;23017
3302205;Itaperuna;2018;2;101531
3302254;Itatiaia;2018;2;31190
3302270;Japeri;2018;2;102825
3302304;Laje do Muriaé;2018;2;7316
3302403;Macaé;2018;2;248509
3302452;Macuco;2018;2;5516
3302502;Magé;2018;2;241058
3302601;Mangaratiba;2018;2;43158
3302700;Maricá;2018;2;155797
3302809;Mendes;2018;2;18388
3302858;Mesquita;2018;2;173812
3302908;Miguel Pereira;2018;2;25234
3303005;Miracema;2018;2;26927
3303104;Natividade;2018;2;15172
3303203;Nilópolis;2018;2;160627
3303302;Niterói;2018;2;506470
3303401;Nova Friburgo;2018;2;188124
3303500;Nova Iguaçu;2018;2;810447
3303609;Paracambi;2018;2;51245
3303708;Paraíba do Sul;2018;2;43577
3303807;Paraty;2018;2;42140
3303856;Paty do Alferes;2018;2;27392
3303906;Petrópolis;2018;2;302582
3303955;Pinheiral;2018;2;24666
3304003;Piraí;2018;2;28675
3304102;Porciúncula;2018;2;18529
3304110;Porto Real;2018;2;19151
3304128;Quatis;2018;2;14007
3304144;Queimados;2018;2;147649
3304151;Quissamã;2018;2;23950
3304201;Resende;2018;2;128913
3304300;Rio Bonito;2018;2;59172
3304409;Rio Claro;2018;2;18258
3304508;Rio das Flores;2018;2;9123
3304524;Rio das Ostras;2018;2;143959
3304557;Rio de Janeiro;2018;2;6618652
3304607;Santa Maria Madalena;2018;2;10315
3304706;Santo Antônio de Pádua;2018;2;41923
3304805;São Fidélis;2018;2;38236
3304755;São Francisco de Itabapoana;2018;2;41780
3304904;São Gonçalo;2018;2;1066078
3305000;São João da Barra;2018;2;35736
3305109;São João de Meriti;2018;2;467127
3305133;São José de Ubá;2018;2;7059
3305158;São José do Vale do Rio Preto;2018;2;21438
3305208;São Pedro da Aldeia;2018;2;101621
3305307;São Sebastião do Alto;2018;2;9229
3305406;Sapucaia;2018;2;18022
3305505;Saquarema;2018;2;86650
3305554;Seropédica;2018;2;85773
3305604;Silva Jardim;2018;2;21556
3305703;Sumidouro;2018;2;15416
3305752;Tanguá;2018;2;33495
3305802;Teresópolis;2018;2;178875
3305901;Trajano de Moraes;2018;2;10503
3306008;Três Rios;2018;2;80598
3306107;Valença;2018;2;75361
3306156;Varre-Sai;2018;2;10768
3306206;Vassouras;2018;2;36313
3306305;Volta Redonda;2018;2;269166
3300100;Angra dos Reis;2018;3;198478
3300159;Aperibé;2018;3;11505
3300209;Araruama;2018;3;129207
3300225;Areal;2018;3;12362
3300233;Armação dos Búzios;2018;3;32913
3300258;Arraial do Cabo;2018;3;29832
3300308;Barra do Piraí;2018;3;99133
3300407;Barra Mansa;2018;3;182468
3300456;Belford Roxo;2018;3;504337
3300506;Bom Jardim;2018;3;27035
3300605;Bom Jesus do Itabapoana;2018;3;36679
3300704;Cabo Frio;2018;3;220362
3300803;Cachoeiras de Macacu;2018;3;58056
3300902;Cambuci;2018;3;15372
3301009;Campos dos Goytacazes;2018;3;499045
3301108;Cantagalo;2018;3;20017
3300936;Carapebus;2018;3;15882
3301157;Cardoso Moreira;2018;3;12724
3301207;Carmo;2018;3;18591
3301306;Casimiro de Abreu;2018;3;42863
3300951;Comendador Levy Gasparian;2018;3;8475
3301405;Conceição de Macabu;2018;3;22863
3301504;Cordeiro;2018;3;21621
3301603;Duas Barras;2018;3;11359
3301702;Duque de Caxias;2018;3;906588
3301801;Engenheiro Paulo de Frontin;2018;3;13811
3301850;Guapimirim;2018;3;59049
3301876;Iguaba Grande;2018;3;27487
3301900;Itaboraí;2018;3;236595
3302007;Itaguaí;2018;3;124732
3302056;Italva;2018;3;14983
3302106;Itaocara;2018;3;23063
3302205;Itaperuna;2018;3;101750
3302254;Itatiaia;2018;3;31259
3302270;Japeri;2018;3;103052
3302304;Laje do Muriaé;2018;3;7330
3302403;Macaé;2018;3;249134
3302452;Macuco;2018;3;5527
3302502;Magé;2018;3;241578
3302601;Mangaratiba;2018;3;43264
3302700;Maricá;2018;3;156195
3302809;Mendes;2018;3;18426
3302858;Mesquita;2018;3;174173
3302908;Miguel Pereira;2018;3;25286
3303005;Miracema;2018;3;26980
3303104;Natividade;2018;3;15203
3303203;Nilópolis;2018;3;160956
3303302;Niterói;2018;3;507533
3303401;Nova Friburgo;2018;3;188516
3303500;Nova Iguaçu;2018;3;812132
3303609;Paracambi;2018;3;51359
3303708;Paraíba do Sul;2018;3;43671
3303807;Paraty;2018;3;42238
3303856;Paty do Alferes;2018;3;27449
3303906;Petrópolis;2018;3;303203
3303955;Pinheiral;2018;3;24721
3304003;Piraí;2018;3;28740
3304102;Porciúncula;2018;3;18569
3304110;Porto Real;2018;3;19197
3304128;Quatis;2018;3;14038
3304144;Queimados;2018;3;147972
3304151;Quissamã;2018;3;24009
3304201;Resende;2018;3;129197
3304300;Rio Bonito;2018;3;59300
3304409;Rio Claro;2018;3;18297
3304508;Rio das Flores;2018;3;9143
3304524;Rio das Ostras;2018;3;144365
3304557;Rio de Janeiro;2018;3;6632707
3304607;Santa Maria Madalena;2018;3;10335
3304706;Santo Antônio de Pádua;2018;3;42010
3304805;São Fidélis;2018;3;38314
3304755;São Francisco de Itabapoana;2018;3;41864
3304904;São Gonçalo;2018;3;1068400
3305000;São João da Barra;2018;3;35817
3305109;São João de Meriti;2018;3;468079
3305133;São José de Ubá;2018;3;7074
3305158;São José do Vale do Rio Preto;2018;3;21485
3305208;São Pedro da Aldeia;2018;3;101866
3305307;São Sebastião do Alto;2018;3;9249
3305406;Sapucaia;2018;3;18058
3305505;Saquarema;2018;3;86861
3305554;Seropédica;2018;3;85967
3305604;Silva Jardim;2018;3;21600
3305703;Sumidouro;2018;3;15448
3305752;Tanguá;2018;3;33570
3305802;Teresópolis;2018;3;179277
3305901;Trajano de Moraes;2018;3;10525
3306008;Três Rios;2018;3;80769
3306107;Valença;2018;3;75521
3306156;Varre-Sai;2018;3;10792
3306206;Vassouras;2018;3;36391
3306305;Volta Redonda;2018;3;269732
3300100;Angra dos Reis;2018;4;198960
3300159;Aperibé;2018;4;11532
3300209;Araruama;2018;4;129515
3300225;Areal;2018;4;12389
3300233;Armação dos Búzios;2018;4;32995
3300258;Arraial do Cabo;2018;4;29898
3300308;Barra do Piraí;2018;4;99342
3300407;Barra Mansa;2018;4;182845
3300456;Belford Roxo;2018;4;505406
3300506;Bom Jardim;2018;4;27093
3300605;Bom Jesus do Itabapoana;2018;4;36756
3300704;Cabo Frio;2018;4;220904
3300803;Cachoeiras de Macacu;2018;4;58182
3300902;Cambuci;2018;4;15403
3301009;Campos dos Goytacazes;2018;4;500140
3301108;Cantagalo;2018;4;20057
3300936;Carapebus;2018;4;15921
3301157;Cardoso Moreira;2018;4;12749
3301207;Carmo;2018;4;18632
3301306;Casimiro de Abreu;2018;4;42971
3300951;Comendador Levy Gasparian;2018;4;8492
3301405;Conceição de Macabu;2018;4;22913
3301504;Cordeiro;2018;4;21667
3301603;Duas Barras;2018;4;11383
3301702;Duque de Caxias;2018;4;908537
3301801;Engenheiro Paulo de Frontin;2018;4;13841
3301850;Guapimirim;2018;4;59190
3301876;Iguaba Grande;2018;4;27556
3301900;Itaboraí;2018;4;237120
3302007;Itaguaí;2018;4;125027
3302056;Italva;2018;4;15016
3302106;Itaocara;2018;4;23109
3302205;Itaperuna;2018;4;101969
3302254;Itatiaia;2018;4;31329
3302270;Japeri;2018;4;103279
3302304;Laje do Muriaé;2018;4;7344
3302403;Macaé;2018;4;249758
3302452;Macuco;2018;4;5539
3302502;Magé;2018;4;242098
3302601;Mangaratiba;2018;4;43371
3302700;Maricá;2018;4;156594
3302809;Mendes;2018;4;18464
3302858;Mesquita;2018;4;174535
3302908;Miguel Pereira;2018;4;25338
3303005;Miracema;2018;4;27034
3303104;Natividade;2018;4;15233
3303203;Nilópolis;2018;4;161284
3303302;Niterói;2018;4;508597
3303401;Nova Friburgo;2018;4;188908
3303500;Nova Iguaçu;2018;4;813818
3303609;Paracambi;2018;4;51473
3303708;Paraíba do Sul;2018;4;43764
3303807;Paraty;2018;4;42336
3303856;Paty do Alferes;2018;4;27506
3303906;Petrópolis;2018;4;303824
3303955;Pinheiral;2018;4;24776
3304003;Piraí;2018;4;28805
3304102;Porciúncula;2018;4;18610
3304110;Porto Real;2018;4;19243
3304128;Quatis;2018;4;14070
3304144;Queimados;2018;4;148295
3304151;Quissamã;2018;4;24068
3304201;Resende;2018;4;129481
3304300;Rio Bonito;2018;4;59429
3304409;Rio Claro;2018;4;18335
3304508;Rio das Flores;2018;4;9163
3304524;Rio das Ostras;2018;4;144771
3304557;Rio de Janeiro;2018;4;6646762
3304607;Santa Maria Madalena;2018;4;10356
3304706;Santo Antônio de Pádua;2018;4;42097
3304805;São Fidélis;2018;4;38392
3304755;São Francisco de Itabapoana;2018;4;41949
3304904;São Gonçalo;2018;4;1070722
3305000;São João da Barra;2018;4;35897
3305109;São João de Meriti;2018;4;469031
3305133;São José de Ubá;2018;4;7089
3305158;São José do Vale do Rio Preto;2018;4;21531
3305208;São Pedro da Aldeia;2018;4;102111
3305307;São Sebastião do Alto;2018;4;9268
3305406;Sapucaia;2018;4;18095
3305505;Saquarema;2018;4;87072
3305554;Seropédica;2018;4;86161
3305604;Silva Jardim;2018;4;21643
3305703;Sumidouro;2018;4;15481
3305752;Tanguá;2018;4;33645
3305802;Teresópolis;2018;4;179680
3305901;Trajano de Moraes;2018;4;10546
3306008;Três Rios;2018;4;80940
3306107;Valença;2018;4;75682
3306156;Varre-Sai;2018;4;10817
3306206;Vassouras;2018;4;36469
3306305;Volta Redonda;2018;4;270299
3300100;Angra dos Reis;2018;5;199442
3300159;Aperibé;2018;5;11559
3300209;Araruama;2018;5;129823
3300225;Areal;2018;5;12416
3300233;Armação dos Búzios;2018;5;33077
3300258;Arraial do Cabo;2018;5;29964
3300308;Barra do Piraí;2018;5;99551
3300407;Barra Mansa;2018;5;183222
3300456;Belford Roxo;2018;5;506476
3300506;Bom Jardim;2018;5;27152
3300605;Bom Jesus do Itabapoana;2018;5;36832
3300704;Cabo Frio;2018;5;221445
3300803;Cachoeiras de Macacu;2018;5;58308
3300902;Cambuci;2018;5;15434
3301009;Campos dos Goytacazes;2018;5;501235
3301108;Cantagalo;2018;5;20097
3300936;Carapebus;2018;5;15961
3301157;Cardoso Moreira;2018;5;12775
3301207;Carmo;2018;5;18673
3301306;Casimiro de Abreu;2018;5;43079
3300951;Comendador Levy Gasparian;2018;5;8509
3301405;Conceição de Macabu;2018;5;22964
3301504;Cordeiro;2018;5;21713
3301603;Duas Barras;2018;5;11407
3301702;Duque de Caxias;2018;5;910485
3301801;Engenheiro Paulo de Frontin;2018;5;13870
3301850;Guapimirim;2018;5;59331
3301876;Iguaba Grande;2018;5;27624
3301900;Itaboraí;2018;5;237645
3302007;Itaguaí;2018;5;125322
3302056;Italva;2018;5;15048
3302106;Itaocara;2018;5;23155
3302205;Itaperuna;2018;5;102188
3302254;Itatiaia;2018;5;31398
3302270;Japeri;2018;5;103506
3302304;Laje do Muriaé;2018;5;7358
3302403;Macaé;2018;5;250382
3302452;Macuco;2018;5;5551
3302502;Magé;2018;5;242618
3302601;Mangaratiba;2018;5;43477
3302700;Maricá;2018;5;156992
3302809;Mendes;2018;5;18502
3302858;Mesquita;2018;5;174897
3302908;Miguel Pereira;2018;5;25389
3303005;Miracema;2018;5;27088
3303104;Natividade;2018;5;15263
3303203;Nilópolis;2018;5;161612
3303302;Niterói;2018;5;509660
3303401;Nova Friburgo;2018;5;189300
3303500;Nova Iguaçu;2018;5;815504
3303609;Paracambi;2018;5;51587
3303708;Paraíba do Sul;2018;5;43858
3303807;Paraty;2018;5;42434
3303856;Paty do Alferes;2018;5;27564
3303906;Petrópolis;2018;5;304445
3303955;Pinheiral;2018;5;24831
3304003;Piraí;2018;5;28870
3304102;Porciúncula;2018;5;18650
3304110;Porto Real;2018;5;19289
3304128;Quatis;2018;5;14102
3304144;Queimados;2018;5;148619
3304151;Quissamã;2018;5;24128
3304201;Resende;2018;5;129766
3304300;Rio Bonito;2018;5;59557
3304409;Rio Claro;2018;5;18374
3304508;Rio das Flores;2018;5;9182
3304524;Rio das Ostras;2018;5;145177
3304557;Rio de Janeiro;2018;5;6660817
3304607;Santa Maria Madalena;2018;5;10376
3304706;Santo Antônio de Pádua;2018;5;42185
3304805;São Fidélis;2018;5;38470
3304755;São Francisco de Itabapoana;2018;5;42033
3304904;São Gonçalo;2018;5;1073044
3305000;São João da Barra;2018;5;35977
3305109;São João de Meriti;2018;5;469984
3305133;São José de Ubá;2018;5;7104
3305158;São José do Vale do Rio Preto;2018;5;21577
3305208;São Pedro da Aldeia;2018;5;102356
3305307;São Sebastião do Alto;2018;5;9287
3305406;Sapucaia;2018;5;18132
3305505;Saquarema;2018;5;87283
3305554;Seropédica;2018;5;86355
3305604;Silva Jardim;2018;5;21686
3305703;Sumidouro;2018;5;15513
3305752;Tanguá;2018;5;33720
3305802;Teresópolis;2018;5;180082
3305901;Trajano de Moraes;2018;5;10568
3306008;Três Rios;2018;5;81111
3306107;Valença;2018;5;75842
3306156;Varre-Sai;2018;5;10841
3306206;Vassouras;2018;5;36546
3306305;Volta Redonda;2018;5;270865
3300100;Angra dos Reis;2018;6;199925
3300159;Aperibé;2018;6;11585
3300209;Araruama;2018;6;130131
3300225;Areal;2018;6;12444
3300233;Armação dos Búzios;2018;6;33158
3300258;Arraial do Cabo;2018;6;30030
3300308;Barra do Piraí;2018;6;99760
3300407;Barra Mansa;2018;6;183599
3300456;Belford Roxo;2018;6;507545
3300506;Bom Jardim;2018;6;27210
3300605;Bom Jesus do Itabapoana;2018;6;36909
3300704;Cabo Frio;2018;6;221987
3300803;Cachoeiras de Macacu;2018;6;58434
3300902;Cambuci;2018;6;15465
3301009;Campos dos Goytacazes;2018;6;502329
3301108;Cantagalo;2018;6;20137
3300936;Carapebus;2018;6;16000
3301157;Cardoso Moreira;2018;6;12800
3301207;Carmo;2018;6;18714
3301306;Casimiro de Abreu;2018;6;43187
3300951;Comendador Levy Gasparian;2018;6;8527
3301405;Conceição de Macabu;2018;6;23014
3301504;Cordeiro;2018;6;21760
3301603;Duas Barras;2018;6;11430
3301702;Duque de Caxias;2018;6;912434
3301801;Engenheiro Paulo de Frontin;2018;6;13900
3301850;Guapimirim;2018;6;59472
3301876;Iguaba Grande;2018;6;27693
3301900;Itaboraí;2018;6;238170
3302007;Itaguaí;2018;6;125618
3302056;Italva;2018;6;15081
3302106;Itaocara;2018;6;23201
3302205;Itaperuna;2018;6;102407
3302254;Itatiaia;2018;6;31468
3302270;Japeri;2018;6;103733
3302304;Laje do Muriaé;2018;6;7372
3302403;Macaé;2018;6;251007
3302452;Macuco;2018;6;5562
3302502;Magé;2018;6;243137
3302601;Mangaratiba;2018;6;43583
3302700;Maricá;2018;6;157391
3302809;Mendes;2018;6;18540
3302858;Mesquita;2018;6;175258
3302908;Miguel Pereira;2018;6;25441
3303005;Miracema;2018;6;27141
3303104;Natividade;2018;6;15294
3303203;Nilópolis;2018;6;161941
3303302;Niterói;2018;6;510723
3303401;Nova Friburgo;2018;6;189692
3303500;Nova Iguaçu;2018;6;817189
3303609;Paracambi;2018;6;51701
3303708;Paraíba do Sul;2018;6;43951
3303807;Paraty;2018;6;42532
3303856;Paty do Alferes;2018;6;27621
3303906;Petrópolis;2018;6;305066
3303955;Pinheiral;2018;6;24886
3304003;Piraí;2018;6;28934
3304102;Porciúncula;2018;6;18690
3304110;Porto Real;2018;6;19335
3304128;Quatis;2018;6;14133
3304144;Queimados;2018;6;148942
3304151;Quissamã;2018;6;24187
3304201;Resende;2018;6;130050
3304300;Rio Bonito;2018;6;59686
3304409;Rio Claro;2018;6;18412
3304508;Rio das Flores;2018;6;9202
3304524;Rio das Ostras;2018;6;145583
3304557;Rio de Janeiro;2018;6;6674872
3304607;Santa Maria Madalena;2018;6;10397
3304706;Santo Antônio de Pádua;2018;6;42272
3304805;São Fidélis;2018;6;38548
3304755;São Francisco de Itabapoana;2018;6;42117
3304904;São Gonçalo;2018;6;1075365
3305000;São João da Barra;2018;6;36058
3305109;São João de Meriti;2018;6;470936
3305133;São José de Ubá;2018;6;7119
3305158;São José do Vale do Rio Preto;2018;6;21624
3305208;São Pedro da Aldeia;2018;6;102601
3305307;São Sebastião do Alto;2018;6;9307
3305406;Sapucaia;2018;6;18168
3305505;Saquarema;2018;6;87493
3305554;Seropédica;2018;6;86549
3305604;Silva Jardim;2018;6;21730
3305703;Sumidouro;2018;6;15545
3305752;Tanguá;2018;6;33795
3305802;Teresópolis;2018;6;180484
3305901;Trajano de Moraes;2018;6;10589
3306008;Três Rios;2018;6;81282
3306107;Valença;2018;6;76003
3306156;Varre-Sai;2018;6;10866
3306206;Vassouras;2018;6;36624
3306305;Volta Redonda;2018;6;271432
3300100;Angra dos Reis;2018;7;200407
3300159;Aperibé;2018;7;11612
3300209;Araruama;2018;7;130439
3300225;Areal;2018;7;12471
3300233;Armação dos Búzios;2018;7;33240
3300258;Arraial do Cabo;2018;7;30096
3300308;Barra do Piraí;2018;7;99969
3300407;Barra Mansa;2018;7;183976
3300456;Belford Roxo;2018;7;508614
3300506;Bom Jardim;2018;7;27269
3300605;Bom Jesus do Itabapoana;2018;7;36985
3300704;Cabo Frio;2018;7;222528
3300803;Cachoeiras de Macacu;2018;7;58560
3300902;Cambuci;2018;7;15496
3301009;Campos dos Goytacazes;2018;7;503424
3301108;Cantagalo;2018;7;20177
3300936;Carapebus;2018;7;16039
3301157;Cardoso Moreira;2018;7;12826
3301207;Carmo;2018;7;18755
3301306;Casimiro de Abreu;2018;7;43295
3300951;Comendador Levy Gasparian;2018;7;8544
3301405;Conceição de Macabu;2018;7;23064
3301504;Cordeiro;2018;7;21806
3301603;Duas Barras;2018;7;11454
3301702;Duque de Caxias;2018;7;914383
3301801;Engenheiro Paulo de Frontin;2018;7;13929
3301850;Guapimirim;2018;7;59613
3301876;Iguaba Grande;2018;7;27762
3301900;Itaboraí;2018;7;238695
3302007;Itaguaí;2018;7;125913
3302056;Italva;2018;7;15113
3302106;Itaocara;2018;7;23247
3302205;Itaperuna;2018;7;102626
3302254;Itatiaia;2018;7;31537
3302270;Japeri;2018;7;103960
3302304;Laje do Muriaé;2018;7;7386
3302403;Macaé;2018;7;251631
3302452;Macuco;2018;7;5574
3302502;Magé;2018;7;243657
3302601;Mangaratiba;2018;7;43689
3302700;Maricá;2018;7;157789
3302809;Mendes;2018;7;18578
3302858;Mesquita;2018;7;175620
3302908;Miguel Pereira;2018;7;25493
3303005;Miracema;2018;7;27195
3303104;Natividade;2018;7;15324
3303203;Nilópolis;2018;7;162269
3303302;Niterói;2018;7;511786
3303401;Nova Friburgo;2018;7;190084
3303500;Nova Iguaçu;2018;7;818875
3303609;Paracambi;2018;7;51815
3303708;Paraíba do Sul;2018;7;44045
3303807;Paraty;2018;7;42630
3303856;Paty do Alferes;2018;7;27678
3303906;Petrópolis;2018;7;305687
3303955;Pinheiral;2018;7;24941
3304003;Piraí;2018;7;28999
3304102;Porciúncula;2018;7;18730
3304110;Porto Real;2018;7;19381
3304128;Quatis;2018;7;14165
3304144;Queimados;2018;7;149265
3304151;Quissamã;2018;7;24246
3304201;Resende;2018;7;130334
3304300;Rio Bonito;2018;7;59814
3304409;Rio Claro;2018;7;18451
3304508;Rio das Flores;2018;7;9222
3304524;Rio das Ostras;2018;7;145989
3304557;Rio de Janeiro;2018;7;6688927
3304607;Santa Maria Madalena;2018;7;10417
